case_id,source_index,service,fault_type,level,start_ms,end_ms,duration_seconds,current_main_interval_valid,audit_cpu_repair_applied,split,context_start_ms,context_end_ms
gaia-bcc0e2a19963b9b5,10450,mobservice1,login failure,WARNING,1626877204149,1626877215149,11.0,True,False,validation,1626876904149,1626877504149
gaia-c8b0ed8c03c9d6a7,10192,mobservice2,login failure,WARNING,1626877348811,1626877359811,11.0,True,False,validation,1626877048811,1626877648811
gaia-a7c85b46c0fd3b3e,10193,mobservice2,login failure,WARNING,1626877475899,1626877486899,11.0,True,False,validation,1626877175899,1626877775899
gaia-e410d23c12dca724,10451,mobservice1,login failure,WARNING,1626877481004,1626877492004,11.0,True,False,validation,1626877181004,1626877781004
gaia-c59a75b850dae91a,10452,mobservice1,login failure,WARNING,1626877767630,1626877778630,11.0,True,False,validation,1626877467630,1626878067630
gaia-bcc736cd0e7388b3,10453,mobservice1,login failure,WARNING,1626877900896,1626877911896,11.0,True,False,validation,1626877600896,1626878200896
gaia-6650e74ec8846798,10194,mobservice2,login failure,WARNING,1626878006376,1626878017376,11.0,True,False,validation,1626877706376,1626878306376
gaia-16a944d7e7cc247f,10195,mobservice2,login failure,WARNING,1626878142151,1626878153151,11.0,True,False,validation,1626877842151,1626878442151
gaia-01636322e5e20571,10454,mobservice1,login failure,WARNING,1626878549416,1626878560416,11.0,True,False,validation,1626878249416,1626878849416
gaia-773aa75676154fcf,10196,mobservice2,login failure,WARNING,1626878595377,1626878606377,11.0,True,False,validation,1626878295377,1626878895377
gaia-a82480aa889642af,10197,mobservice2,login failure,WARNING,1626878752781,1626878763781,11.0,True,False,validation,1626878452781,1626879052781
gaia-a34d1914bb36b1c9,10455,mobservice1,login failure,WARNING,1626878831421,1626878842421,11.0,True,False,validation,1626878531421,1626879131421
gaia-adffd396cfb938c2,10456,mobservice1,login failure,WARNING,1626879070733,1626879081733,11.0,True,False,validation,1626878770733,1626879370733
gaia-946e333661d83244,10198,mobservice2,login failure,WARNING,1626879221750,1626879232750,11.0,True,False,validation,1626878921750,1626879521750
gaia-1808b33f06b306f6,10199,mobservice2,login failure,WARNING,1626879275942,1626879286942,11.0,True,False,validation,1626878975942,1626879575942
gaia-324d71e58e39e730,10200,mobservice2,login failure,WARNING,1626879305010,1626879316010,11.0,True,False,validation,1626879005010,1626879605010
gaia-28a11aeb769ccef5,10457,mobservice1,login failure,WARNING,1626879309443,1626879320443,11.0,True,False,validation,1626879009443,1626879609443
gaia-0bb758f08a7b009b,10201,mobservice2,login failure,WARNING,1626879448499,1626879459499,11.0,True,False,validation,1626879148499,1626879748499
gaia-cb82c82119fdd4f1,10458,mobservice1,login failure,WARNING,1626879580579,1626879591579,11.0,True,False,validation,1626879280579,1626879880579
gaia-754f4a65b9725bd7,10202,mobservice2,login failure,WARNING,1626879620690,1626879631690,11.0,True,False,validation,1626879320690,1626879920690
gaia-144db3abeec8840e,10459,mobservice1,login failure,WARNING,1626879865160,1626879876160,11.0,True,False,validation,1626879565160,1626880165160
gaia-93c3c3ccf392a6f9,10460,mobservice1,login failure,WARNING,1626880055020,1626880066020,11.0,True,False,validation,1626879755020,1626880355020
gaia-1546f5ae17aa60d0,10461,mobservice1,login failure,WARNING,1626880213361,1626880224361,11.0,True,False,validation,1626879913361,1626880513361
gaia-f16b6cf1d8fe0e6a,10203,mobservice2,login failure,WARNING,1626880408944,1626880419944,11.0,True,False,validation,1626880108944,1626880708944
gaia-f3dad1b931ac6a7c,10462,mobservice1,login failure,WARNING,1626881258621,1626881269621,11.0,True,False,validation,1626880958621,1626881558621
gaia-c9448054ab7ad1e4,10204,mobservice2,login failure,WARNING,1626881442957,1626881453957,11.0,True,False,validation,1626881142957,1626881742957
gaia-117b8b217fc543d8,10463,mobservice1,login failure,WARNING,1626881625273,1626881636273,11.0,True,False,validation,1626881325273,1626881925273
gaia-1a338dbcfe56de79,10205,mobservice2,login failure,WARNING,1626881674862,1626881685862,11.0,True,False,validation,1626881374862,1626881974862
gaia-54031e29e3d56439,10464,mobservice1,login failure,WARNING,1626881885093,1626881896093,11.0,True,False,validation,1626881585093,1626882185093
gaia-9dc90afbde1f4088,10465,mobservice1,login failure,WARNING,1626882162675,1626882173675,11.0,True,False,validation,1626881862675,1626882462675
gaia-2f2e83239ae4c9c8,10206,mobservice2,login failure,WARNING,1626882182504,1626882193504,11.0,True,False,validation,1626881882504,1626882482504
gaia-ef249db937c800b8,10207,mobservice2,login failure,WARNING,1626882212325,1626882223325,11.0,True,False,validation,1626881912325,1626882512325
gaia-cf6638303b5eea6a,10208,mobservice2,login failure,WARNING,1626882388567,1626882399567,11.0,True,False,validation,1626882088567,1626882688567
gaia-c1898e198eaf82fd,10466,mobservice1,login failure,WARNING,1626882570228,1626882581228,11.0,True,False,validation,1626882270228,1626882870228
gaia-c1d7573b40557e2d,10467,mobservice1,login failure,WARNING,1626882675595,1626882686595,11.0,True,False,validation,1626882375595,1626882975595
gaia-6c7343a71e2871a1,10209,mobservice2,login failure,WARNING,1626882807541,1626882818541,11.0,True,False,validation,1626882507541,1626883107541
gaia-e890a4b632f49a58,10468,mobservice1,login failure,WARNING,1626882845608,1626882856608,11.0,True,False,validation,1626882545608,1626883145608
gaia-26be6694e3921a88,10210,mobservice2,login failure,WARNING,1626882881214,1626882892214,11.0,True,False,validation,1626882581214,1626883181214
gaia-ecea9ac7bb283ad3,10211,mobservice2,login failure,WARNING,1626882968857,1626882979857,11.0,True,False,validation,1626882668857,1626883268857
gaia-27bfc9be326fb438,10469,mobservice1,login failure,WARNING,1626883004222,1626883015222,11.0,True,False,validation,1626882704222,1626883304222
gaia-22c1a0202f12fa3c,10212,mobservice2,login failure,WARNING,1626883101625,1626883112625,11.0,True,False,validation,1626882801625,1626883401625
gaia-309071f9d1b958d8,10213,mobservice2,login failure,WARNING,1626883194842,1626883205842,11.0,True,False,validation,1626882894842,1626883494842
gaia-2605b28b66a96e83,10798,mobservice1,login failure,WARNING,1626883202032,1626883213032,11.0,True,False,validation,1626882902032,1626883502032
gaia-69e44b9abbcdb938,10799,mobservice1,login failure,WARNING,1626883431144,1626883442144,11.0,True,False,validation,1626883131144,1626883731144
gaia-07c0634cdd3c0107,10490,dbservice1,memory_anomalies,WARNING,1626883495422,1626884095422,600.0,True,False,validation,1626883195422,1626884095422
gaia-ced03fd7ecdf8e9f,10800,mobservice1,login failure,WARNING,1626883541512,1626883552512,11.0,True,False,validation,1626883241512,1626883841512
gaia-a6bba4bd2de3b719,10514,mobservice2,login failure,WARNING,1626883681777,1626883692777,11.0,True,False,validation,1626883381777,1626883981777
gaia-42adc7909a359e49,10801,mobservice1,login failure,WARNING,1626883821908,1626883832908,11.0,True,False,validation,1626883521908,1626884121908
gaia-202d4affa3431d7e,10515,mobservice2,login failure,WARNING,1626883913395,1626883924395,11.0,True,False,validation,1626883613395,1626884213395
gaia-fe9d89d6431baded,10802,mobservice1,login failure,WARNING,1626883951268,1626883962268,11.0,True,False,validation,1626883651268,1626884251268
gaia-e2cf455455fc5ced,10806,mobservice1,memory_anomalies,WARNING,1626884432374,1626885032374,600.0,True,False,validation,1626884132374,1626885032374
gaia-528d49d8040b8861,10803,mobservice1,login failure,WARNING,1626884553129,1626884564129,11.0,True,False,validation,1626884253129,1626884853129
gaia-72219702f3a2d6f3,10804,mobservice1,login failure,WARNING,1626884630621,1626884641621,11.0,True,False,validation,1626884330621,1626884930621
gaia-d71ff3cae4109bde,10805,mobservice1,login failure,WARNING,1626884878971,1626884889971,11.0,True,False,validation,1626884578971,1626885178971
gaia-17bc59f1a1800b14,10516,mobservice2,login failure,WARNING,1626885000875,1626885011875,11.0,True,False,validation,1626884700875,1626885300875
gaia-b7322fe335b7231c,10517,mobservice2,login failure,WARNING,1626885048996,1626885059996,11.0,True,False,validation,1626884748996,1626885348996
gaia-948f4b28adebd0bf,10518,mobservice2,login failure,WARNING,1626885234998,1626885245998,11.0,True,False,validation,1626884934998,1626885534998
gaia-38e3a64654b1333d,10519,mobservice2,login failure,WARNING,1626885352872,1626885363872,11.0,True,False,validation,1626885052872,1626885652872
gaia-c4945a17257a9d0a,10520,mobservice2,login failure,WARNING,1626885356739,1626885367739,11.0,True,False,validation,1626885056739,1626885656739
gaia-e87f7fc2598f55b3,10521,mobservice2,login failure,WARNING,1626885591855,1626885602855,11.0,True,False,validation,1626885291855,1626885891855
gaia-fef7522c57a085cb,10807,mobservice1,login failure,WARNING,1626885706865,1626885717865,11.0,True,False,validation,1626885406865,1626886006865
gaia-c6616833c27b2d70,10522,mobservice2,login failure,WARNING,1626885720351,1626885731351,11.0,True,False,validation,1626885420351,1626886020351
gaia-164509f2fbf9d762,10523,mobservice2,login failure,WARNING,1626886032774,1626886043774,11.0,True,False,validation,1626885732774,1626886332774
gaia-a38ec9a8d40d94fb,10524,mobservice2,login failure,WARNING,1626886547870,1626886558870,11.0,True,False,validation,1626886247870,1626886847870
gaia-e627f80f11eef993,10501,webservice1,file moving program,WARNING,1626886800679,1626887400679,600.0,True,False,validation,1626886500679,1626887400679
gaia-cae60bdc7d68ac29,10525,mobservice2,login failure,WARNING,1626886937509,1626886948509,11.0,True,False,validation,1626886637509,1626887237509
gaia-1fc081532a621375,10526,mobservice2,login failure,WARNING,1626887162767,1626887173767,11.0,True,False,validation,1626886862767,1626887462767
gaia-15e99bda2c174f23,10808,mobservice1,login failure,WARNING,1626887560682,1626887571682,11.0,True,False,validation,1626887260682,1626887860682
gaia-d087bcd36e5da089,10809,mobservice1,login failure,WARNING,1626887655359,1626887666359,11.0,True,False,validation,1626887355359,1626887955359
gaia-d5ff854d31f98b6d,10810,mobservice1,login failure,WARNING,1626887752497,1626887763497,11.0,True,False,validation,1626887452497,1626888052497
gaia-916ee60ee361e52d,10527,mobservice2,login failure,WARNING,1626887811642,1626887822642,11.0,True,False,validation,1626887511642,1626888111642
gaia-c6b5e2176b38f8d0,10528,mobservice2,login failure,WARNING,1626887840556,1626887851556,11.0,True,False,validation,1626887540556,1626888140556
gaia-0e1f3d7b446a567c,10811,mobservice1,login failure,WARNING,1626887941178,1626887952178,11.0,True,False,validation,1626887641178,1626888241178
gaia-72b5a7a09c289581,10529,mobservice2,login failure,WARNING,1626888087863,1626888098863,11.0,True,False,validation,1626887787863,1626888387863
gaia-28f46654d3c30432,10812,mobservice1,login failure,WARNING,1626888115303,1626888126303,11.0,True,False,validation,1626887815303,1626888415303
gaia-fc724d2b0739fb61,10530,mobservice2,login failure,WARNING,1626888273176,1626888284176,11.0,True,False,validation,1626887973176,1626888573176
gaia-a0abc6e1777ff745,10813,mobservice1,login failure,WARNING,1626888300563,1626888311563,11.0,True,False,validation,1626888000563,1626888600563
gaia-785051d0f8683b3b,10814,mobservice1,login failure,WARNING,1626888357822,1626888368822,11.0,True,False,validation,1626888057822,1626888657822
gaia-b023944340256c97,10502,webservice1,memory_anomalies,WARNING,1626888460407,1626889060407,600.0,True,False,validation,1626888160407,1626889060407
gaia-5745dbf620eabf92,10531,mobservice2,login failure,WARNING,1626888557862,1626888568862,11.0,True,False,validation,1626888257862,1626888857862
gaia-ebdb68d014d5a3c9,10532,mobservice2,login failure,WARNING,1626888653845,1626888664845,11.0,True,False,validation,1626888353845,1626888953845
gaia-2d3180a7b8e94085,10815,mobservice1,login failure,WARNING,1626888683606,1626888694606,11.0,True,False,validation,1626888383606,1626888983606
gaia-59b4dd8c35230c48,10816,mobservice1,login failure,WARNING,1626888730829,1626888741829,11.0,True,False,validation,1626888430829,1626889030829
gaia-99ad90f672d4348c,10817,mobservice1,login failure,WARNING,1626888964349,1626888975349,11.0,True,False,validation,1626888664349,1626889264349
gaia-d9c57391f3fd4675,10818,mobservice1,login failure,WARNING,1626889022085,1626889033085,11.0,True,False,validation,1626888722085,1626889322085
gaia-b66865665f5b1a11,10819,mobservice1,login failure,WARNING,1626889051488,1626889062488,11.0,True,False,validation,1626888751488,1626889351488
gaia-5e8e00eb117e35dc,10820,mobservice1,login failure,WARNING,1626889171956,1626889182956,11.0,True,False,validation,1626888871956,1626889471956
gaia-22bb6be665f54b71,10533,mobservice2,login failure,WARNING,1626889334315,1626889345315,11.0,True,False,validation,1626889034315,1626889634315
gaia-219a00da87d734e5,10821,mobservice1,login failure,WARNING,1626889360204,1626889371204,11.0,True,False,validation,1626889060204,1626889660204
gaia-bf065efd099a1f74,10822,mobservice1,login failure,WARNING,1626889451603,1626889462603,11.0,True,False,validation,1626889151603,1626889751603
gaia-2429e2b828385761,10534,mobservice2,login failure,WARNING,1626889474259,1626889485259,11.0,True,False,validation,1626889174259,1626889774259
gaia-5df8f16974819e00,10535,mobservice2,login failure,WARNING,1626889547485,1626889558485,11.0,True,False,validation,1626889247485,1626889847485
gaia-87ccdd3ea2e9d7d7,10823,mobservice1,login failure,WARNING,1626889689643,1626889700643,11.0,True,False,validation,1626889389643,1626889989643
gaia-713b7cd4ec6bce3b,10824,mobservice1,login failure,WARNING,1626889816438,1626889827438,11.0,True,False,validation,1626889516438,1626890116438
gaia-358140dc4b57942c,10825,mobservice1,login failure,WARNING,1626890253697,1626890264697,11.0,True,False,validation,1626889953697,1626890553697
gaia-bcaf6556c7445433,10536,mobservice2,login failure,WARNING,1626890427337,1626890438337,11.0,True,False,validation,1626890127337,1626890727337
gaia-b6f710517bf583cd,10826,mobservice1,login failure,WARNING,1626890682370,1626890693370,11.0,True,False,validation,1626890382370,1626890982370
gaia-2946ac90f00f5dea,10827,mobservice1,login failure,WARNING,1626890696133,1626890707133,11.0,True,False,validation,1626890396133,1626890996133
gaia-3deeeca1404344ae,10828,mobservice1,login failure,WARNING,1626891228409,1626891239409,11.0,True,False,validation,1626890928409,1626891528409
gaia-60a6fb0aca9093a1,10537,mobservice2,login failure,WARNING,1626891262023,1626891273023,11.0,True,False,validation,1626890962023,1626891562023
gaia-bff87fd616eb62b9,10829,mobservice1,login failure,WARNING,1626891472057,1626891483057,11.0,True,False,validation,1626891172057,1626891772057
gaia-0f544feebca1bd51,10830,mobservice1,login failure,WARNING,1626891625643,1626891636643,11.0,True,False,validation,1626891325643,1626891925643
gaia-80e83a483657563b,10538,mobservice2,login failure,WARNING,1626891662748,1626891673748,11.0,True,False,validation,1626891362748,1626891962748
gaia-29d9848b0650f5dc,10831,mobservice1,login failure,WARNING,1626891841692,1626891852692,11.0,True,False,validation,1626891541692,1626892141692
gaia-f75cd6901f3e72ff,10539,mobservice2,login failure,WARNING,1626891853208,1626891864208,11.0,True,False,validation,1626891553208,1626892153208
gaia-83134b532dcd35c8,10832,mobservice1,login failure,WARNING,1626891910098,1626891921098,11.0,True,False,validation,1626891610098,1626892210098
gaia-30e834385132347a,10833,mobservice1,login failure,WARNING,1626891942239,1626891953239,11.0,True,False,validation,1626891642239,1626892242239
gaia-96c85cfd7e3e97f0,10540,mobservice2,login failure,WARNING,1626891953735,1626891964735,11.0,True,False,validation,1626891653735,1626892253735
gaia-7551dee991c50c05,10834,mobservice1,login failure,WARNING,1626892078620,1626892089620,11.0,True,False,validation,1626891778620,1626892378620
gaia-942c42a28e8f6f85,10835,mobservice1,login failure,WARNING,1626892156947,1626892167947,11.0,True,False,validation,1626891856947,1626892456947
gaia-c2479cc413f71677,10541,mobservice2,login failure,WARNING,1626892172970,1626892183970,11.0,True,False,validation,1626891872970,1626892472970
gaia-b39557bfdc019179,10542,mobservice2,login failure,WARNING,1626892226727,1626892237727,11.0,True,False,validation,1626891926727,1626892526727
gaia-0bba4d00511b5c3a,10836,mobservice1,login failure,WARNING,1626892473089,1626892484089,11.0,True,False,validation,1626892173089,1626892773089
gaia-c7358074c1ae92dd,10837,mobservice1,login failure,WARNING,1626892540049,1626892551049,11.0,True,False,validation,1626892240049,1626892840049
gaia-4db3e0be36c58c88,10838,mobservice1,login failure,WARNING,1626892593907,1626892604907,11.0,True,False,validation,1626892293907,1626892893907
gaia-f8d3040f2043fffe,10839,mobservice1,login failure,WARNING,1626892650881,1626892661881,11.0,True,False,validation,1626892350881,1626892950881
gaia-c12b70d011607f27,10543,mobservice2,login failure,WARNING,1626892717003,1626892728003,11.0,True,False,validation,1626892417003,1626893017003
gaia-702c3a04160a55d7,10840,mobservice1,login failure,WARNING,1626892722216,1626892733216,11.0,True,False,validation,1626892422216,1626893022216
gaia-81be215cb78ad9b2,10841,mobservice1,login failure,WARNING,1626893042242,1626893053242,11.0,True,False,validation,1626892742242,1626893342242
gaia-313f4a26e723fbbf,10544,mobservice2,login failure,WARNING,1626893114505,1626893125505,11.0,True,False,validation,1626892814505,1626893414505
gaia-de3674ef0f6304ed,10842,mobservice1,login failure,WARNING,1626893134972,1626893145972,11.0,True,False,validation,1626892834972,1626893434972
gaia-74fd507bee814540,10843,mobservice1,login failure,WARNING,1626893326205,1626893337205,11.0,True,False,validation,1626893026205,1626893626205
gaia-e635def311c15b40,11124,logservice2,memory_anomalies,WARNING,1626893573508,1626894173508,600.0,True,False,validation,1626893273508,1626894173508
gaia-40407c926386bbf6,10545,mobservice2,login failure,WARNING,1626893578109,1626893589109,11.0,True,False,validation,1626893278109,1626893878109
gaia-ce0737947a56791d,10844,mobservice1,login failure,WARNING,1626893596935,1626893607935,11.0,True,False,validation,1626893296935,1626893896935
gaia-f1ced60762ba1da7,10845,mobservice1,login failure,WARNING,1626893623145,1626893634145,11.0,True,False,validation,1626893323145,1626893923145
gaia-a221d14a83a48c6e,10846,mobservice1,login failure,WARNING,1626893854205,1626893865205,11.0,True,False,validation,1626893554205,1626894154205
gaia-687a147b0544ae9e,10847,mobservice1,login failure,WARNING,1626893930483,1626893941483,11.0,True,False,validation,1626893630483,1626894230483
gaia-ab19af4dc77a7eec,10848,mobservice1,login failure,WARNING,1626894008385,1626894019385,11.0,True,False,validation,1626893708385,1626894308385
gaia-404f2f73812cebc9,10546,mobservice2,login failure,WARNING,1626894127289,1626894138289,11.0,True,False,validation,1626893827289,1626894427289
gaia-77e1bcabf6896b80,10547,mobservice2,login failure,WARNING,1626894234268,1626894245268,11.0,True,False,validation,1626893934268,1626894534268
gaia-ba635597056cd945,10849,mobservice1,login failure,WARNING,1626894407709,1626894418709,11.0,True,False,validation,1626894107709,1626894707709
gaia-adab8b2eb8802f7d,10548,mobservice2,login failure,WARNING,1626894531306,1626894542306,11.0,True,False,validation,1626894231306,1626894831306
gaia-3e9ed795eb56c514,10549,mobservice2,login failure,WARNING,1626895241080,1626895252080,11.0,True,False,validation,1626894941080,1626895541080
gaia-a196615164dbb014,10550,mobservice2,login failure,WARNING,1626895659390,1626895670390,11.0,True,False,validation,1626895359390,1626895959390
gaia-3daa9d2ce858a082,10850,mobservice1,login failure,WARNING,1626895921892,1626895932892,11.0,True,False,validation,1626895621892,1626896221892
gaia-5501554195f30b1e,10551,mobservice2,login failure,WARNING,1626895985611,1626895996611,11.0,True,False,validation,1626895685611,1626896285611
gaia-54595d9f0ed6dac2,10552,mobservice2,login failure,WARNING,1626896098698,1626896109698,11.0,True,False,validation,1626895798698,1626896398698
gaia-b72386cb68a53b3d,10851,mobservice1,login failure,WARNING,1626896208757,1626896219757,11.0,True,False,validation,1626895908757,1626896508757
gaia-bf429d87cee63588,10852,mobservice1,login failure,WARNING,1626896390373,1626896401373,11.0,True,False,validation,1626896090373,1626896690373
gaia-ebbf6cf9acdb827a,10556,mobservice2,login failure,WARNING,1626896719076,1626896730076,11.0,True,False,validation,1626896419076,1626897019076
gaia-9fc3cc8524f0ffd7,10856,mobservice1,login failure,WARNING,1626896798653,1626896809653,11.0,True,False,validation,1626896498653,1626897098653
gaia-ab5af8d2006ec8fa,10557,mobservice2,login failure,WARNING,1626896856389,1626896867389,11.0,True,False,validation,1626896556389,1626897156389
gaia-ef560934c5ee5a54,11123,logservice1,memory_anomalies,WARNING,1626896882419,1626897482419,600.0,True,False,validation,1626896582419,1626897482419
gaia-f7181cb89f190c9b,10558,mobservice2,login failure,WARNING,1626896901297,1626896912297,11.0,True,False,validation,1626896601297,1626897201297
gaia-093941c9313d38ac,10559,mobservice2,login failure,WARNING,1626896929593,1626896940593,11.0,True,False,validation,1626896629593,1626897229593
gaia-a056282cf122a93c,10857,mobservice1,login failure,WARNING,1626896983209,1626896994209,11.0,True,False,validation,1626896683209,1626897283209
gaia-2e7fefc791a21cfd,11128,logservice2,memory_anomalies,WARNING,1626897011504,1626897611504,600.0,True,False,validation,1626896711504,1626897611504
gaia-225d441e9c8c5a2e,10560,mobservice2,login failure,WARNING,1626897268723,1626897279723,11.0,True,False,validation,1626896968723,1626897568723
gaia-6f2f11a1fd5a861b,10858,mobservice1,login failure,WARNING,1626897390382,1626897401382,11.0,True,False,validation,1626897090382,1626897690382
gaia-39472df485a79030,10859,mobservice1,login failure,WARNING,1626897502745,1626897513745,11.0,True,False,validation,1626897202745,1626897802745
gaia-6752ac8e69384960,10860,mobservice1,login failure,WARNING,1626897534029,1626897545029,11.0,True,False,validation,1626897234029,1626897834029
gaia-e5b2773f5fd45c5e,10561,mobservice2,login failure,WARNING,1626897579501,1626897590501,11.0,True,False,validation,1626897279501,1626897879501
gaia-041eae3d4b0d47a2,10498,webservice2,file moving program,WARNING,1626897600192,1626898200192,600.0,True,False,validation,1626897300192,1626898200192
gaia-85a8728721450e4c,10562,mobservice2,login failure,WARNING,1626897815721,1626897826721,11.0,True,False,validation,1626897515721,1626898115721
gaia-71c4e7fb84cba9e5,10861,mobservice1,login failure,WARNING,1626898136503,1626898147503,11.0,True,False,validation,1626897836503,1626898436503
gaia-66ae1105b04adae6,10563,mobservice2,login failure,WARNING,1626898349424,1626898360424,11.0,True,False,validation,1626898049424,1626898649424
gaia-d8313e84ddc20629,10862,mobservice1,login failure,WARNING,1626898444790,1626898455790,11.0,True,False,validation,1626898144790,1626898744790
gaia-614c5bb4fd135eab,10863,mobservice1,login failure,WARNING,1626898750457,1626898761457,11.0,True,False,validation,1626898450457,1626899050457
gaia-c7203dd03960e4da,10564,mobservice2,login failure,WARNING,1626898960665,1626898971665,11.0,True,False,validation,1626898660665,1626899260665
gaia-7a34b4b020c5278e,10864,mobservice1,login failure,WARNING,1626898987661,1626898998661,11.0,True,False,validation,1626898687661,1626899287661
gaia-97311b1fa0eb9078,10565,mobservice2,login failure,WARNING,1626899017140,1626899028140,11.0,True,False,validation,1626898717140,1626899317140
gaia-90fe6fe32dcfc6c0,10865,mobservice1,login failure,WARNING,1626899364214,1626899375214,11.0,True,False,validation,1626899064214,1626899664214
gaia-ebe55d3b3bf8d0d1,10866,mobservice1,login failure,WARNING,1626899397919,1626899408919,11.0,True,False,validation,1626899097919,1626899697919
gaia-ada99e57906c5b10,10867,mobservice1,login failure,WARNING,1626899424673,1626899435673,11.0,True,False,validation,1626899124673,1626899724673
gaia-f5d83379b5e29d76,10868,mobservice1,login failure,WARNING,1626899489809,1626899500809,11.0,True,False,validation,1626899189809,1626899789809
gaia-e667c0efb0ebd93e,10869,mobservice1,login failure,WARNING,1626899583783,1626899594783,11.0,True,False,validation,1626899283783,1626899883783
gaia-3c70d993de51835b,10870,mobservice1,login failure,WARNING,1626899684362,1626899695362,11.0,True,False,validation,1626899384362,1626899984362
gaia-a386899cfd4ef5c1,10566,mobservice2,login failure,WARNING,1626899843110,1626899854110,11.0,True,False,validation,1626899543110,1626900143110
gaia-c95f934e3ffe9e8e,10871,mobservice1,login failure,WARNING,1626900125800,1626900136800,11.0,True,False,validation,1626899825800,1626900425800
gaia-25792d8ad0be108f,10567,mobservice2,login failure,WARNING,1626900382782,1626900393782,11.0,True,False,validation,1626900082782,1626900682782
gaia-4b3962a3fd130c3a,10872,mobservice1,login failure,WARNING,1626900405757,1626900416757,11.0,True,False,validation,1626900105757,1626900705757
gaia-984c01e450a41e10,10873,mobservice1,login failure,WARNING,1626900551457,1626900562457,11.0,True,False,validation,1626900251457,1626900851457
gaia-a165736320f23074,10874,mobservice1,login failure,WARNING,1626900600426,1626900611426,11.0,True,False,validation,1626900300426,1626900900426
gaia-4405a185bbd0d346,10875,mobservice1,login failure,WARNING,1626900714437,1626900725437,11.0,True,False,validation,1626900414437,1626901014437
gaia-5f8c6e75edb18882,10568,mobservice2,login failure,WARNING,1626900743292,1626900754292,11.0,True,False,validation,1626900443292,1626901043292
gaia-d645a50ff29bfdc6,10569,mobservice2,login failure,WARNING,1626900896407,1626900907407,11.0,True,False,validation,1626900596407,1626901196407
gaia-9ec7fae6022cb543,10876,mobservice1,login failure,WARNING,1626900971542,1626900982542,11.0,True,False,validation,1626900671542,1626901271542
gaia-0eacab77deea25fd,10877,mobservice1,login failure,WARNING,1626901137054,1626901148054,11.0,True,False,validation,1626900837054,1626901437054
gaia-88012dffc3e2a953,10878,mobservice1,login failure,WARNING,1626901197613,1626901208613,11.0,True,False,validation,1626900897613,1626901497613
gaia-8f2747ded0e13c58,10879,mobservice1,login failure,WARNING,1626901299403,1626901310403,11.0,True,False,validation,1626900999403,1626901599403
gaia-cc771d503b010928,10570,mobservice2,login failure,WARNING,1626901386385,1626901397385,11.0,True,False,validation,1626901086385,1626901686385
gaia-9f71d698294fbc53,10571,mobservice2,login failure,WARNING,1626901501309,1626901512309,11.0,True,False,validation,1626901201309,1626901801309
gaia-9c39c6e660f93f71,10572,mobservice2,login failure,WARNING,1626901914594,1626901925594,11.0,True,False,validation,1626901614594,1626902214594
gaia-d768cc578acbc301,10573,mobservice2,login failure,WARNING,1626902078800,1626902089800,11.0,True,False,validation,1626901778800,1626902378800
gaia-d62800fe531f4108,10574,mobservice2,login failure,WARNING,1626902374778,1626902385778,11.0,True,False,validation,1626902074778,1626902674778
gaia-ed9e63ddb26065a6,10880,mobservice1,login failure,WARNING,1626902464270,1626902475270,11.0,True,False,validation,1626902164270,1626902764270
gaia-32735502953bc0cd,10881,mobservice1,login failure,WARNING,1626902581295,1626902592295,11.0,True,False,validation,1626902281295,1626902881295
gaia-0156a1c2e56fefd9,10882,mobservice1,login failure,WARNING,1626902619914,1626902630914,11.0,True,False,validation,1626902319914,1626902919914
gaia-7a3bf5ac51b37821,10883,mobservice1,login failure,WARNING,1626902835781,1626902846781,11.0,True,False,validation,1626902535781,1626903135781
gaia-5c538a1869387918,10575,mobservice2,login failure,WARNING,1626902854900,1626902865900,11.0,True,False,validation,1626902554900,1626903154900
gaia-92f3b0cb6fe756ae,10884,mobservice1,login failure,WARNING,1626903399185,1626903410185,11.0,True,False,validation,1626903099185,1626903699185
gaia-9d5df3604c705afa,10885,mobservice1,login failure,WARNING,1626903473541,1626903484541,11.0,True,False,validation,1626903173541,1626903773541
gaia-7828dbcc268da500,10576,mobservice2,login failure,WARNING,1626903582899,1626903593899,11.0,True,False,validation,1626903282899,1626903882899
gaia-9ba5cb5f264ec253,10577,mobservice2,login failure,WARNING,1626903924099,1626903935099,11.0,True,False,validation,1626903624099,1626904224099
gaia-8eb9d34fb7f43128,10506,webservice1,memory_anomalies,WARNING,1626904155853,1626904755853,600.0,True,False,validation,1626903855853,1626904755853
gaia-81e76f4cbc53edec,10887,mobservice1,memory_anomalies,WARNING,1626904556842,1626905156842,600.0,True,False,validation,1626904256842,1626905156842
gaia-b6b1591cae95b5d7,11119,redisservice2,memory_anomalies,WARNING,1626904633573,1626905233573,600.0,True,False,validation,1626904333573,1626905233573
gaia-d93985e03f7e3a2f,10578,mobservice2,login failure,WARNING,1626904898862,1626904909862,11.0,True,False,validation,1626904598862,1626905198862
gaia-8f0898b71e30ce19,10886,mobservice1,login failure,WARNING,1626905085885,1626905096885,11.0,True,False,validation,1626904785885,1626905385885
gaia-d7b135f456dd09c1,10579,mobservice2,login failure,WARNING,1626905107752,1626905118752,11.0,True,False,validation,1626904807752,1626905407752
gaia-5ec759ec58d58dfa,10888,mobservice1,login failure,WARNING,1626905298365,1626905309365,11.0,True,False,validation,1626904998365,1626905598365
