case_id,source_index,service,fault_type,level,start_ms,end_ms,duration_seconds,current_main_interval_valid,audit_cpu_repair_applied
gaia-92032e0f186cb44a,8159,mobservice2,login failure,WARNING,1626469169687,1626469180687,11.0,True,False
gaia-7c1c3a24ad0ae38d,8160,mobservice2,login failure,WARNING,1626469519437,1626469530437,11.0,True,False
gaia-0336dd2cf6722b95,8161,mobservice2,login failure,WARNING,1626469552693,1626469563693,11.0,True,False
gaia-db0d281f3394586b,8162,mobservice2,login failure,WARNING,1626470044296,1626470055296,11.0,True,False
gaia-08d512f7910f1301,8163,mobservice2,login failure,WARNING,1626470424177,1626470435177,11.0,True,False
gaia-5d592cc16ab68dd4,8164,mobservice2,login failure,WARNING,1626471161535,1626471172535,11.0,True,False
gaia-46e61f7e110de6b8,8165,mobservice2,login failure,WARNING,1626471433851,1626471444851,11.0,True,False
gaia-a5a6c604943adbe4,8166,mobservice2,login failure,WARNING,1626471611072,1626471622072,11.0,True,False
gaia-4f8f49d5fa1ef45a,8167,mobservice2,login failure,WARNING,1626471641771,1626471652771,11.0,True,False
gaia-e98e09ac31efe26e,8168,mobservice2,login failure,WARNING,1626471671772,1626471682772,11.0,True,False
gaia-1fc8a423ae3b2fce,8169,mobservice2,login failure,WARNING,1626471910350,1626471921350,11.0,True,False
gaia-c6df88b343d32ab8,8170,mobservice2,login failure,WARNING,1626472116829,1626472127829,11.0,True,False
gaia-9d3b989b9b97f606,8171,mobservice2,login failure,WARNING,1626472173084,1626472184084,11.0,True,False
gaia-b13259129083919a,8172,mobservice2,login failure,WARNING,1626472656214,1626472667214,11.0,True,False
gaia-96fd5e52d7f4f1be,8173,mobservice2,login failure,WARNING,1626473110245,1626473121245,11.0,True,False
gaia-773f9cc6eaceb3ad,8174,mobservice2,login failure,WARNING,1626473243768,1626473254768,11.0,True,False
gaia-de0f7313e9a20444,8175,mobservice2,login failure,WARNING,1626473558902,1626473569902,11.0,True,False
gaia-701dc0cea66652a5,8176,mobservice2,login failure,WARNING,1626473608149,1626473619149,11.0,True,False
gaia-468c139d4b629a16,8177,mobservice2,login failure,WARNING,1626473741283,1626473752283,11.0,True,False
gaia-0e188ca796614dea,8178,mobservice2,login failure,WARNING,1626474450912,1626474461912,11.0,True,False
gaia-b423ed6fb8b3520d,8179,mobservice2,login failure,WARNING,1626475168341,1626475179341,11.0,True,False
gaia-011c93a5f28f0c5d,8180,mobservice2,login failure,WARNING,1626475399731,1626475410731,11.0,True,False
gaia-23217e2911fe7ba3,8181,mobservice2,login failure,WARNING,1626475569824,1626475580824,11.0,True,False
gaia-6cf77424dc957678,8182,mobservice2,login failure,WARNING,1626476044628,1626476055628,11.0,True,False
gaia-fc68e35ea4739649,8183,mobservice2,login failure,WARNING,1626476170614,1626476181614,11.0,True,False
gaia-554a85fec10c2ae3,8184,mobservice2,login failure,WARNING,1626476301153,1626476312153,11.0,True,False
gaia-9c8b66285ddd48e4,8185,mobservice2,login failure,WARNING,1626476377083,1626476388083,11.0,True,False
gaia-6f3cc7567f2917e8,8186,mobservice2,login failure,WARNING,1626477270315,1626477281315,11.0,True,False
gaia-13e562e095dacb8d,8187,mobservice2,login failure,WARNING,1626478075202,1626478086202,11.0,True,False
gaia-598fcf8988646208,8188,mobservice2,login failure,WARNING,1626478167305,1626478178305,11.0,True,False
gaia-877f4e7b4611583e,8189,mobservice2,login failure,WARNING,1626478470535,1626478481535,11.0,True,False
gaia-cc3b3555918fb541,8190,mobservice2,login failure,WARNING,1626478883177,1626478894177,11.0,True,False
gaia-0921377b140395e9,8191,mobservice2,login failure,WARNING,1626479807457,1626479818457,11.0,True,False
gaia-0b8793e5ecaaf264,8192,mobservice2,login failure,WARNING,1626480127693,1626480138693,11.0,True,False
gaia-0e2b6b9f5960adf8,8193,mobservice2,login failure,WARNING,1626480269751,1626480280751,11.0,True,False
gaia-f8fdc308114f3250,8194,mobservice2,login failure,WARNING,1626480548562,1626480559562,11.0,True,False
gaia-4b679326970c4e77,8195,mobservice2,login failure,WARNING,1626480551903,1626480562903,11.0,True,False
gaia-d4b37c1a316373dd,8196,mobservice2,login failure,WARNING,1626480624358,1626480635358,11.0,True,False
gaia-35e9a15ea7b9bb99,8197,mobservice2,login failure,WARNING,1626480814095,1626480825095,11.0,True,False
gaia-1fb2dd7287e76680,8198,mobservice2,login failure,WARNING,1626481090124,1626481101124,11.0,True,False
gaia-5fafcb2ee2285936,8199,mobservice2,login failure,WARNING,1626481132283,1626481143283,11.0,True,False
gaia-e547ca9eecba57f5,8200,mobservice2,login failure,WARNING,1626481266031,1626481277031,11.0,True,False
gaia-2e029841ea0bf75f,8201,mobservice2,login failure,WARNING,1626481359375,1626481370375,11.0,True,False
gaia-678d2307efc9df1a,8202,mobservice2,login failure,WARNING,1626482164311,1626482175311,11.0,True,False
gaia-8f9f12e5ee3d813b,8203,mobservice2,login failure,WARNING,1626482197446,1626482208446,11.0,True,False
gaia-2dec3cecf797bbef,8204,mobservice2,login failure,WARNING,1626482501437,1626482512437,11.0,True,False
gaia-b211e9c519e2d0ad,8205,mobservice2,login failure,WARNING,1626482996543,1626483007543,11.0,True,False
gaia-58631093ed89fcd9,8206,mobservice2,login failure,WARNING,1626483070509,1626483081509,11.0,True,False
gaia-19d96a1a5dc419b8,8207,mobservice2,login failure,WARNING,1626483292064,1626483303064,11.0,True,False
gaia-df8f5ae6744a3fbb,8208,mobservice2,login failure,WARNING,1626483625319,1626483636319,11.0,True,False
gaia-bc20c877a1859d81,8209,mobservice2,login failure,WARNING,1626483866784,1626483877784,11.0,True,False
gaia-79cebb1b3f9a1241,8210,mobservice2,login failure,WARNING,1626484239483,1626484250483,11.0,True,False
gaia-4dc27eaa48689957,8211,mobservice2,login failure,WARNING,1626484456607,1626484467607,11.0,True,False
gaia-707641f348926228,8212,mobservice2,login failure,WARNING,1626484605820,1626484616820,11.0,True,False
gaia-acfdd14bf19901df,8213,mobservice2,login failure,WARNING,1626484705400,1626484716400,11.0,True,False
gaia-640ba8b9c9124229,8214,mobservice2,login failure,WARNING,1626484827836,1626484838836,11.0,True,False
gaia-05d5d03b9021b22c,8215,mobservice2,login failure,WARNING,1626484928080,1626484939080,11.0,True,False
gaia-57c1d0707bd596f4,8216,mobservice2,login failure,WARNING,1626484999785,1626485010785,11.0,True,False
gaia-ec3a922f7ed1d021,8217,mobservice2,login failure,WARNING,1626485054326,1626485065326,11.0,True,False
gaia-1953cff112bbccd7,8218,mobservice2,login failure,WARNING,1626485447478,1626485458478,11.0,True,False
gaia-6c06eabb91b18b27,8219,mobservice2,login failure,WARNING,1626485514498,1626485525498,11.0,True,False
gaia-b6e79730fee8792d,8220,mobservice2,login failure,WARNING,1626485671717,1626485682717,11.0,True,False
gaia-4458ffc62a520672,8221,mobservice2,login failure,WARNING,1626487219978,1626487230978,11.0,True,False
gaia-436f2d37eb1a64db,8222,mobservice2,login failure,WARNING,1626487269689,1626487280689,11.0,True,False
gaia-bff951b4b5a1151a,8223,mobservice2,login failure,WARNING,1626487462353,1626487473353,11.0,True,False
gaia-dd945abaee14e0ef,8224,mobservice2,login failure,WARNING,1626487792743,1626487803743,11.0,True,False
gaia-e9053a71f6883287,8225,mobservice2,login failure,WARNING,1626490393143,1626490404143,11.0,True,False
gaia-57e669e8c981097d,8226,mobservice2,login failure,WARNING,1626491157179,1626491168179,11.0,True,False
gaia-43977ec1735d49fa,8227,mobservice2,memory_anomalies,WARNING,1626490825674,1626491425674,600.0,True,False
gaia-72af074644ba0f19,8228,mobservice2,login failure,WARNING,1626492486825,1626492497825,11.0,True,False
gaia-fc3b5144d5d5d667,8229,mobservice2,login failure,WARNING,1626492559684,1626492570684,11.0,True,False
gaia-80e1aabe7911caf5,8230,mobservice2,login failure,WARNING,1626492691749,1626492702749,11.0,True,False
gaia-23bfbdcf53851719,8231,mobservice2,login failure,WARNING,1626493292532,1626493303532,11.0,True,False
gaia-c3da5a4accde3483,8232,mobservice2,login failure,WARNING,1626493392343,1626493403343,11.0,True,False
gaia-3ea2b734c8497777,8233,mobservice2,login failure,WARNING,1626494086678,1626494097678,11.0,True,False
gaia-cb76e4384722e44d,8234,mobservice2,login failure,WARNING,1626494336314,1626494347314,11.0,True,False
gaia-ef3e82528260b32e,8235,mobservice2,login failure,WARNING,1626495000216,1626495011216,11.0,True,False
gaia-788524acf9e2d2f3,8236,mobservice2,login failure,WARNING,1626495554690,1626495565690,11.0,True,False
gaia-9685548fd393a66a,8237,mobservice2,login failure,WARNING,1626495593060,1626495604060,11.0,True,False
gaia-681c57d004ed403f,8238,mobservice2,login failure,WARNING,1626495775448,1626495786448,11.0,True,False
gaia-a6ea634d73027942,8239,mobservice2,login failure,WARNING,1626495878200,1626495889200,11.0,True,False
gaia-fbe6f47e7a1f3f4c,8240,mobservice2,login failure,WARNING,1626496028237,1626496039237,11.0,True,False
gaia-61f88891f889611d,8241,mobservice2,login failure,WARNING,1626496140669,1626496151669,11.0,True,False
gaia-d504c1f070c0fdb7,8242,mobservice2,login failure,WARNING,1626496171379,1626496182379,11.0,True,False
gaia-a9f4d80e4f9dd8c1,8243,mobservice2,login failure,WARNING,1626496268785,1626496279785,11.0,True,False
gaia-753781843f1e8a23,8244,mobservice2,login failure,WARNING,1626496335609,1626496346609,11.0,True,False
gaia-137be3137322c3fa,8245,mobservice2,login failure,WARNING,1626496572475,1626496583475,11.0,True,False
gaia-e24005b1e3c20900,8246,mobservice2,login failure,WARNING,1626496962345,1626496973345,11.0,True,False
gaia-52cc7521a6aae012,8247,mobservice2,login failure,WARNING,1626497148167,1626497159167,11.0,True,False
gaia-e344e7a8d3d782a6,8248,mobservice2,login failure,WARNING,1626497961889,1626497972889,11.0,True,False
gaia-3ae05287ac13fe2a,8249,mobservice2,login failure,WARNING,1626498211448,1626498222448,11.0,True,False
gaia-453edc34d36116d6,8250,mobservice2,login failure,WARNING,1626498237317,1626498248317,11.0,True,False
gaia-88afc22860666f18,8251,mobservice2,login failure,WARNING,1626498620340,1626498631340,11.0,True,False
gaia-15fc6cd9106b8e66,8252,mobservice2,login failure,WARNING,1626498941424,1626498952424,11.0,True,False
gaia-2d2c67d2e3ad5664,8253,mobservice2,login failure,WARNING,1626498974384,1626498985384,11.0,True,False
gaia-d1eeec191f703353,8254,mobservice2,login failure,WARNING,1626499245969,1626499256969,11.0,True,False
gaia-5a8bd13503c17c60,8255,mobservice2,login failure,WARNING,1626499713098,1626499724098,11.0,True,False
gaia-26e2945de7b25053,8256,mobservice2,login failure,WARNING,1626499967606,1626499978606,11.0,True,False
gaia-376f2b34a154afb5,8257,mobservice2,login failure,WARNING,1626500444105,1626500455105,11.0,True,False
gaia-3077351cbbe5d1d3,8258,mobservice2,login failure,WARNING,1626500502004,1626500513004,11.0,True,False
gaia-131fa06c690ae64b,8259,mobservice2,login failure,WARNING,1626500574479,1626500585479,11.0,True,False
gaia-5936907c9db66372,8260,mobservice2,login failure,WARNING,1626500589469,1626500600469,11.0,True,False
gaia-051f3fcd1696ae75,8261,mobservice2,login failure,WARNING,1626500829331,1626500840331,11.0,True,False
gaia-87a8f8db2adc0b87,8262,mobservice2,login failure,WARNING,1626500988223,1626500999223,11.0,True,False
gaia-75479c77ae77b5e3,8263,mobservice2,login failure,WARNING,1626501128693,1626501139693,11.0,True,False
gaia-2e4f7cacf0af2695,8264,mobservice2,login failure,WARNING,1626501219086,1626501230086,11.0,True,False
gaia-bef7b00d87fa6580,8265,mobservice2,login failure,WARNING,1626501703811,1626501714811,11.0,True,False
gaia-6aafa804510efbca,8266,mobservice2,login failure,WARNING,1626502085105,1626502096105,11.0,True,False
gaia-524ea7cb02ee3581,8267,mobservice2,login failure,WARNING,1626502453820,1626502464820,11.0,True,False
gaia-bff55aa95a960ed6,8268,mobservice2,login failure,WARNING,1626502528678,1626502539678,11.0,True,False
gaia-3aebf16cc91bfba2,8269,mobservice2,login failure,WARNING,1626502836495,1626502847495,11.0,True,False
gaia-7c0019c0871509cf,8270,mobservice2,login failure,WARNING,1626503200787,1626503211787,11.0,True,False
gaia-b1d23246f472c46c,8271,mobservice2,login failure,WARNING,1626503570207,1626503581207,11.0,True,False
gaia-26e6ee792e597dd6,8272,mobservice2,login failure,WARNING,1626504119514,1626504130514,11.0,True,False
gaia-fd529add701a92cf,8273,mobservice2,login failure,WARNING,1626504613824,1626504624824,11.0,True,False
gaia-40af66154926edd6,8274,mobservice2,login failure,WARNING,1626504859641,1626504870641,11.0,True,False
gaia-544dc68ebf1bc47c,8275,mobservice2,login failure,WARNING,1626505227987,1626505238987,11.0,True,False
gaia-a9e40063eea9bcc9,8276,mobservice2,login failure,WARNING,1626505888581,1626505899581,11.0,True,False
gaia-0400091f82588984,8277,mobservice2,login failure,WARNING,1626506129918,1626506140918,11.0,True,False
gaia-ec9f98b618e0a289,8278,mobservice2,login failure,WARNING,1626506176836,1626506187836,11.0,True,False
gaia-4b09de8a0335fafd,8279,mobservice2,login failure,WARNING,1626506472989,1626506483989,11.0,True,False
gaia-bd24ba54dd2aa110,8280,mobservice2,login failure,WARNING,1626508587398,1626508598398,11.0,True,False
gaia-e92a6ebe42deb680,8281,mobservice2,login failure,WARNING,1626508603830,1626508614830,11.0,True,False
gaia-f3b2d4faccce49fa,8282,mobservice2,login failure,WARNING,1626508861095,1626508872095,11.0,True,False
gaia-28d30c2351104b4e,8283,mobservice2,login failure,WARNING,1626509246625,1626509257625,11.0,True,False
gaia-71c23321455cbdd2,8284,mobservice2,memory_anomalies,WARNING,1626508700697,1626509300697,600.0,True,False
gaia-cd61553712ac7c29,8285,mobservice2,login failure,WARNING,1626509610647,1626509621647,11.0,True,False
gaia-e4b0c75a3117c107,8286,mobservice2,login failure,WARNING,1626509728993,1626509739993,11.0,True,False
gaia-6c60f573ff4d7912,8287,mobservice2,login failure,WARNING,1626509813965,1626509824965,11.0,True,False
gaia-01ed282b37eea291,8288,mobservice2,login failure,WARNING,1626509948213,1626509959213,11.0,True,False
gaia-879e6ea92a8a306c,8289,mobservice2,login failure,WARNING,1626510097472,1626510108472,11.0,True,False
gaia-71164d1178cdcc26,8290,mobservice2,login failure,WARNING,1626510103889,1626510114889,11.0,True,False
gaia-7a602d4f827c5c31,8291,mobservice2,login failure,WARNING,1626510189805,1626510200805,11.0,True,False
gaia-326546f3a3028405,8292,mobservice2,login failure,WARNING,1626510289490,1626510300490,11.0,True,False
gaia-3cdd388cc9c4b4ae,8293,mobservice2,login failure,WARNING,1626510378189,1626510389189,11.0,True,False
gaia-257637ecc9fcc77e,8294,mobservice2,login failure,WARNING,1626510475503,1626510486503,11.0,True,False
gaia-9a6a304a9a5de255,8295,mobservice2,login failure,WARNING,1626510499648,1626510510648,11.0,True,False
gaia-a6df8aaaa242ec1e,8296,mobservice2,login failure,WARNING,1626510584268,1626510595268,11.0,True,False
gaia-5c12565a6f1b0f42,8297,mobservice2,login failure,WARNING,1626510634613,1626510645613,11.0,True,False
gaia-93d2b29df8b67184,8298,mobservice2,login failure,WARNING,1626510841837,1626510852837,11.0,True,False
gaia-97a0d6cb70dcb71e,8299,mobservice2,login failure,WARNING,1626510957142,1626510968142,11.0,True,False
gaia-43e23295892f680e,8300,mobservice2,login failure,WARNING,1626511010168,1626511021168,11.0,True,False
gaia-125d9c335c41d79d,8301,mobservice2,login failure,WARNING,1626511135137,1626511146137,11.0,True,False
gaia-b8070f038cae7039,8302,mobservice2,login failure,WARNING,1626512110893,1626512121893,11.0,True,False
gaia-61bb479772acce80,8303,mobservice2,login failure,WARNING,1626512227535,1626512238535,11.0,True,False
gaia-dc1f234a3c3ea053,8304,mobservice2,login failure,WARNING,1626512952153,1626512963153,11.0,True,False
gaia-4fc09dfa8c204016,8305,mobservice2,login failure,WARNING,1626513158685,1626513169685,11.0,True,False
gaia-b8edcc4190dbf9aa,8306,mobservice2,login failure,WARNING,1626513237476,1626513248476,11.0,True,False
gaia-6544489e4336d3b5,8307,mobservice2,login failure,WARNING,1626513339438,1626513350438,11.0,True,False
gaia-296bf445d6cec895,8308,mobservice2,login failure,WARNING,1626514602403,1626514613403,11.0,True,False
gaia-5bc0e1b5f1575168,8309,mobservice2,login failure,WARNING,1626514972008,1626514983008,11.0,True,False
gaia-b93c69fa8871ffcd,8310,mobservice2,login failure,WARNING,1626514990223,1626515001223,11.0,True,False
gaia-55ab3ca415c82798,8311,mobservice2,login failure,WARNING,1626515017845,1626515028845,11.0,True,False
gaia-fd30cebe80e2cb84,8312,mobservice2,login failure,WARNING,1626515168841,1626515179841,11.0,True,False
gaia-5b7f3699732d5a92,8313,mobservice2,login failure,WARNING,1626515664503,1626515675503,11.0,True,False
gaia-87e9d0d6740fd9ce,8314,mobservice2,login failure,WARNING,1626515717251,1626515728251,11.0,True,False
gaia-35b616936e696ec1,8315,mobservice2,login failure,WARNING,1626515907938,1626515918938,11.0,True,False
gaia-9d8e6f02dd50ebaf,8316,mobservice2,login failure,WARNING,1626516031038,1626516042038,11.0,True,False
gaia-6f9ad2f00d31de34,8317,mobservice2,login failure,WARNING,1626516511782,1626516522782,11.0,True,False
gaia-71ecef5e1d21d2d5,8318,mobservice2,login failure,WARNING,1626516533984,1626516544984,11.0,True,False
gaia-e106e661dba629c1,8319,mobservice2,login failure,WARNING,1626516923893,1626516934893,11.0,True,False
gaia-38f5e412ceeaf9de,8320,mobservice2,login failure,WARNING,1626516952448,1626516963448,11.0,True,False
gaia-2adda90e335272ed,8321,mobservice2,login failure,WARNING,1626517534944,1626517545944,11.0,True,False
gaia-2f02d3d06a853e6c,8322,mobservice2,login failure,WARNING,1626519405686,1626519416686,11.0,True,False
gaia-02babee17f561c3f,8323,mobservice2,login failure,WARNING,1626520253025,1626520264025,11.0,True,False
gaia-d2436fe88898eaed,8324,mobservice2,login failure,WARNING,1626520988261,1626520999261,11.0,True,False
gaia-0ebb13bf960af0dc,8325,mobservice2,login failure,WARNING,1626521762366,1626521773366,11.0,True,False
gaia-eaeed4cef2bca074,8326,mobservice2,login failure,WARNING,1626521854372,1626521865372,11.0,True,False
gaia-b49f8ef08d9e08a9,8327,mobservice2,login failure,WARNING,1626521911372,1626521922372,11.0,True,False
gaia-9d1dfd7cdd9ba793,8328,mobservice2,login failure,WARNING,1626522065758,1626522076758,11.0,True,False
gaia-af0b7d723da7983f,8329,mobservice2,login failure,WARNING,1626522805187,1626522816187,11.0,True,False
gaia-1b54a239498dd356,8330,mobservice2,login failure,WARNING,1626523302563,1626523313563,11.0,True,False
gaia-dbf01345655ea32e,8331,mobservice2,login failure,WARNING,1626523464417,1626523475417,11.0,True,False
gaia-b4dd4044d5f484bf,8332,mobservice2,login failure,WARNING,1626523574929,1626523585929,11.0,True,False
gaia-92a50349a1903e09,8333,mobservice2,login failure,WARNING,1626523898737,1626523909737,11.0,True,False
gaia-802838133331a592,8334,mobservice2,login failure,WARNING,1626523915741,1626523926741,11.0,True,False
gaia-cd4d48354e937e71,8335,mobservice2,login failure,WARNING,1626525025946,1626525036946,11.0,True,False
gaia-1ea306b0df6d9450,8336,mobservice2,login failure,WARNING,1626525071763,1626525082763,11.0,True,False
gaia-b268ad6baaa64675,8337,mobservice2,login failure,WARNING,1626525911479,1626525922479,11.0,True,False
gaia-31fdaca81cee349e,8338,mobservice2,login failure,WARNING,1626525947295,1626525958295,11.0,True,False
gaia-c4a1bc4ed4053b0f,8339,mobservice2,login failure,WARNING,1626526153717,1626526164717,11.0,True,False
gaia-6561070141220f58,8340,mobservice2,login failure,WARNING,1626526169778,1626526180778,11.0,True,False
gaia-c32339109f4b0532,8341,mobservice2,login failure,WARNING,1626526192161,1626526203161,11.0,True,False
gaia-ec62edf593f2efea,8342,mobservice2,login failure,WARNING,1626526243515,1626526254515,11.0,True,False
gaia-cda8d4e066330b37,8343,mobservice2,login failure,WARNING,1626526342186,1626526353186,11.0,True,False
gaia-a5f7c6946f3b7676,8344,mobservice2,login failure,WARNING,1626526827055,1626526838055,11.0,True,False
gaia-bf09ca07b85922f6,8345,mobservice2,login failure,WARNING,1626526969601,1626526980601,11.0,True,False
gaia-61d87e5ff459fb8c,8346,mobservice2,login failure,WARNING,1626527378288,1626527389288,11.0,True,False
gaia-041c9dd12f773be6,8347,mobservice2,login failure,WARNING,1626527656384,1626527667384,11.0,True,False
gaia-fac3e182616900cf,8348,mobservice2,login failure,WARNING,1626527747321,1626527758321,11.0,True,False
gaia-c0a4b8676f407427,8349,mobservice2,login failure,WARNING,1626528151211,1626528162211,11.0,True,False
gaia-62bf28e3b0cd8c9a,8350,mobservice2,login failure,WARNING,1626528448365,1626528459365,11.0,True,False
gaia-a08e6daa36b4ce89,8351,mobservice2,login failure,WARNING,1626528603995,1626528614995,11.0,True,False
gaia-0ee9648bdfe784ff,8352,mobservice2,login failure,WARNING,1626528621634,1626528632634,11.0,True,False
gaia-74e7d0ee57a66d3e,8353,mobservice2,login failure,WARNING,1626528659330,1626528670330,11.0,True,False
gaia-ae8d0cd6ef6d188e,8354,mobservice2,login failure,WARNING,1626529381198,1626529392198,11.0,True,False
gaia-cac3221cae073805,8355,mobservice2,login failure,WARNING,1626529435502,1626529446502,11.0,True,False
gaia-b6fdd19fcea67c13,8356,mobservice2,login failure,WARNING,1626531049455,1626531060455,11.0,True,False
gaia-a0b18bba144fcce8,8357,mobservice2,login failure,WARNING,1626531086090,1626531097090,11.0,True,False
gaia-8c4782db201a8980,8358,mobservice2,login failure,WARNING,1626531447758,1626531458758,11.0,True,False
gaia-f846b83680d50444,8359,mobservice2,login failure,WARNING,1626532152730,1626532163730,11.0,True,False
gaia-c0849724c15ce02b,8360,mobservice2,login failure,WARNING,1626532335928,1626532346928,11.0,True,False
gaia-04e1c0f72975364d,8361,mobservice2,login failure,WARNING,1626532499828,1626532510828,11.0,True,False
gaia-8bcf18e6654f9bc2,8362,mobservice2,login failure,WARNING,1626532923101,1626532934101,11.0,True,False
gaia-44d1671704a87068,8363,mobservice2,login failure,WARNING,1626533004318,1626533015318,11.0,True,False
gaia-d472daf02204600a,8364,mobservice2,login failure,WARNING,1626534003098,1626534014098,11.0,True,False
gaia-faaf4faa593f4eab,8365,mobservice2,login failure,WARNING,1626534026864,1626534037864,11.0,True,False
gaia-64dad83a1aaf157f,8366,mobservice2,login failure,WARNING,1626534128501,1626534139501,11.0,True,False
gaia-d18cee269a0ece07,8367,mobservice2,login failure,WARNING,1626534440173,1626534451173,11.0,True,False
gaia-972eb15b7e18b2db,8368,mobservice2,login failure,WARNING,1626535264592,1626535275592,11.0,True,False
gaia-1b85130d501ee8b5,8369,mobservice2,login failure,WARNING,1626535386123,1626535397123,11.0,True,False
gaia-29d0a164c579eb24,8370,mobservice2,login failure,WARNING,1626535604802,1626535615802,11.0,True,False
gaia-0d562f72e55aa99d,8371,mobservice2,login failure,WARNING,1626535705282,1626535716282,11.0,True,False
gaia-de0e88649ef69f7f,8372,mobservice2,login failure,WARNING,1626535816761,1626535827761,11.0,True,False
gaia-76a974da1b99b049,8373,mobservice2,login failure,WARNING,1626536154087,1626536165087,11.0,True,False
gaia-51bc9eca9d9595d6,8374,mobservice2,login failure,WARNING,1626536724221,1626536735221,11.0,True,False
gaia-790e2ea2a39f104b,8375,mobservice2,login failure,WARNING,1626537003082,1626537014082,11.0,True,False
gaia-f1146cb960ad0c57,8376,mobservice2,login failure,WARNING,1626537210600,1626537221600,11.0,True,False
gaia-bcdf54fd52843454,8377,mobservice2,login failure,WARNING,1626537303531,1626537314531,11.0,True,False
gaia-74d2da5a5778a235,8378,mobservice2,login failure,WARNING,1626537468914,1626537479914,11.0,True,False
gaia-f63b43a3664a2861,8379,mobservice1,login failure,WARNING,1626451322121,1626451333121,11.0,True,False
gaia-8e5f8ba1d2411b3d,8380,mobservice1,login failure,WARNING,1626451334553,1626451345553,11.0,True,False
gaia-ede457a9fdc1e7cd,8381,mobservice1,login failure,WARNING,1626451418425,1626451429425,11.0,True,False
gaia-c2c83c050ced3d31,8382,mobservice1,login failure,WARNING,1626451700246,1626451711246,11.0,True,False
gaia-c9ae57ea91097403,8383,mobservice1,login failure,WARNING,1626452565451,1626452576451,11.0,True,False
gaia-0e04c0af1eb3e495,8384,mobservice1,login failure,WARNING,1626452738557,1626452749557,11.0,True,False
gaia-38acfaa741dbbc3a,8385,mobservice1,login failure,WARNING,1626452926091,1626452937091,11.0,True,False
gaia-b0f7377418da72cd,8386,mobservice1,login failure,WARNING,1626453513069,1626453524069,11.0,True,False
gaia-d92c06f6abb6397d,8387,mobservice1,login failure,WARNING,1626453754931,1626453765931,11.0,True,False
gaia-f0ab84c70ed3c032,8388,mobservice1,login failure,WARNING,1626453805325,1626453816325,11.0,True,False
gaia-6fb7f1189985b549,8389,mobservice1,login failure,WARNING,1626453941160,1626453952160,11.0,True,False
gaia-c9fcca070e49451f,8390,mobservice1,login failure,WARNING,1626454216371,1626454227371,11.0,True,False
gaia-d0fe9cf1e79ee13c,8391,mobservice1,login failure,WARNING,1626454331460,1626454342460,11.0,True,False
gaia-576f38bae1b71892,8392,mobservice1,login failure,WARNING,1626454639456,1626454650456,11.0,True,False
gaia-8b09c9f28c0aca59,8393,mobservice1,login failure,WARNING,1626454692780,1626454703780,11.0,True,False
gaia-d3b79e6b63841296,8394,mobservice1,login failure,WARNING,1626454796037,1626454807037,11.0,True,False
gaia-6a70f4fa252f67ea,8395,mobservice1,login failure,WARNING,1626456294658,1626456305658,11.0,True,False
gaia-85f3eb6175922ed0,8396,mobservice1,login failure,WARNING,1626456360321,1626456371321,11.0,True,False
gaia-acf8a6d388279e09,8397,mobservice1,login failure,WARNING,1626457052762,1626457063762,11.0,True,False
gaia-c5fcea19faba5c11,8398,mobservice1,login failure,WARNING,1626457058904,1626457069904,11.0,True,False
gaia-c01708c2e16a4b5a,8399,mobservice1,login failure,WARNING,1626457436160,1626457447160,11.0,True,False
gaia-fa0f51d580c67f37,8400,mobservice1,login failure,WARNING,1626458018536,1626458029536,11.0,True,False
gaia-daaba8f149823772,8401,mobservice1,login failure,WARNING,1626458084749,1626458095749,11.0,True,False
gaia-29e34c9c14ab8d31,8402,mobservice1,login failure,WARNING,1626458172909,1626458183909,11.0,True,False
gaia-93552b721bf73e1a,8403,mobservice1,login failure,WARNING,1626458645117,1626458656117,11.0,True,False
gaia-92cd995ff0a32a2e,8404,mobservice1,login failure,WARNING,1626458709909,1626458720909,11.0,True,False
gaia-29a90a7fff72efee,8405,mobservice1,login failure,WARNING,1626459054228,1626459065228,11.0,True,False
gaia-5f004afc29cc6835,8406,mobservice1,login failure,WARNING,1626459477274,1626459488274,11.0,True,False
gaia-a1e5a5eb01b00341,8407,mobservice1,login failure,WARNING,1626459745829,1626459756829,11.0,True,False
gaia-eaaf39549d55ddbb,8408,mobservice1,memory_anomalies,WARNING,1626459461790,1626460061790,600.0,True,False
gaia-40c2e98dd9e7a76a,8409,mobservice1,login failure,WARNING,1626460180781,1626460191781,11.0,True,False
gaia-0de7d6a873c091dd,8410,mobservice1,login failure,WARNING,1626460193294,1626460204294,11.0,True,False
gaia-034295acd3a88461,8411,mobservice1,login failure,WARNING,1626460237719,1626460248719,11.0,True,False
gaia-e4e6e203c406d197,8412,mobservice1,login failure,WARNING,1626460271347,1626460282347,11.0,True,False
gaia-f38f179052b34b33,8413,mobservice1,login failure,WARNING,1626460315841,1626460326841,11.0,True,False
gaia-5b9bba0428624dff,8414,mobservice1,login failure,WARNING,1626460331945,1626460342945,11.0,True,False
gaia-d909404882d42433,8415,mobservice1,login failure,WARNING,1626460480961,1626460491961,11.0,True,False
gaia-cc8a01c5c23bd280,8416,mobservice1,login failure,WARNING,1626460557771,1626460568771,11.0,True,False
gaia-cdea36e443d98197,8417,mobservice1,login failure,WARNING,1626460617255,1626460628255,11.0,True,False
