case_id,source_index,fault_type,labelled_service,service,level,start_ms,end_ms,duration_seconds,taxonomy_version,detector_domain,split,purge_reason
gaia-v3-10358,10358,login_failure,mobservice1,mobservice1,WARNING,1626846585320,1626846596320,11.0,gaia-v3-20260913,True,train,
gaia-v3-10359,10359,login_failure,mobservice1,mobservice1,WARNING,1626846662959,1626846673959,11.0,gaia-v3-20260913,True,train,
gaia-v3-10075,10075,login_failure,mobservice2,mobservice2,WARNING,1626846734097,1626846745097,11.0,gaia-v3-20260913,True,train,
gaia-v3-10360,10360,login_failure,mobservice1,mobservice1,WARNING,1626846967633,1626846978633,11.0,gaia-v3-20260913,True,train,
gaia-v3-10361,10361,login_failure,mobservice1,mobservice1,WARNING,1626846980053,1626846991053,11.0,gaia-v3-20260913,True,train,
gaia-v3-10362,10362,login_failure,mobservice1,mobservice1,WARNING,1626847048779,1626847059779,11.0,gaia-v3-20260913,True,train,
gaia-v3-09911,9911,memory_anomalies,dbservice2,dbservice2,WARNING,1626847197753,1626847797753,600.0,gaia-v3-20260913,True,train,
gaia-v3-10363,10363,login_failure,mobservice1,mobservice1,WARNING,1626847336859,1626847347859,11.0,gaia-v3-20260913,True,train,
gaia-v3-10364,10364,login_failure,mobservice1,mobservice1,WARNING,1626847421219,1626847432219,11.0,gaia-v3-20260913,True,train,
gaia-v3-10076,10076,login_failure,mobservice2,mobservice2,WARNING,1626847577682,1626847588682,11.0,gaia-v3-20260913,True,train,
gaia-v3-10077,10077,login_failure,mobservice2,mobservice2,WARNING,1626847700417,1626847711417,11.0,gaia-v3-20260913,True,train,
gaia-v3-10365,10365,login_failure,mobservice1,mobservice1,WARNING,1626847744210,1626847755210,11.0,gaia-v3-20260913,True,train,
gaia-v3-10366,10366,login_failure,mobservice1,mobservice1,WARNING,1626847996232,1626848007232,11.0,gaia-v3-20260913,True,train,
gaia-v3-10370,10370,memory_anomalies,mobservice1,mobservice1,WARNING,1626848105403,1626848705403,600.0,gaia-v3-20260913,True,train,
gaia-v3-10367,10367,login_failure,mobservice1,mobservice1,WARNING,1626848260022,1626848271022,11.0,gaia-v3-20260913,True,train,
gaia-v3-10368,10368,login_failure,mobservice1,mobservice1,WARNING,1626848327320,1626848338320,11.0,gaia-v3-20260913,True,train,
gaia-v3-10078,10078,login_failure,mobservice2,mobservice2,WARNING,1626848544271,1626848555271,11.0,gaia-v3-20260913,True,train,
gaia-v3-10369,10369,login_failure,mobservice1,mobservice1,WARNING,1626848573276,1626848584276,11.0,gaia-v3-20260913,True,train,
gaia-v3-10079,10079,login_failure,mobservice2,mobservice2,WARNING,1626848603102,1626848614102,11.0,gaia-v3-20260913,True,train,
gaia-v3-10080,10080,login_failure,mobservice2,mobservice2,WARNING,1626848814901,1626848825901,11.0,gaia-v3-20260913,True,train,
gaia-v3-10371,10371,login_failure,mobservice1,mobservice1,WARNING,1626849273484,1626849284484,11.0,gaia-v3-20260913,True,train,
gaia-v3-10372,10372,login_failure,mobservice1,mobservice1,WARNING,1626849314020,1626849325020,11.0,gaia-v3-20260913,True,train,
gaia-v3-10373,10373,login_failure,mobservice1,mobservice1,WARNING,1626849330801,1626849341801,11.0,gaia-v3-20260913,True,train,
gaia-v3-10374,10374,login_failure,mobservice1,mobservice1,WARNING,1626849373260,1626849384260,11.0,gaia-v3-20260913,True,train,
gaia-v3-10081,10081,login_failure,mobservice2,mobservice2,WARNING,1626849538486,1626849549486,11.0,gaia-v3-20260913,True,train,
gaia-v3-10375,10375,login_failure,mobservice1,mobservice1,WARNING,1626849747237,1626849758237,11.0,gaia-v3-20260913,True,train,
gaia-v3-10082,10082,login_failure,mobservice2,mobservice2,WARNING,1626849954866,1626849965866,11.0,gaia-v3-20260913,True,train,
gaia-v3-10083,10083,login_failure,mobservice2,mobservice2,WARNING,1626850041402,1626850052402,11.0,gaia-v3-20260913,True,train,
gaia-v3-10376,10376,login_failure,mobservice1,mobservice1,WARNING,1626850055685,1626850066685,11.0,gaia-v3-20260913,True,train,
gaia-v3-10377,10377,login_failure,mobservice1,mobservice1,WARNING,1626850250516,1626850261516,11.0,gaia-v3-20260913,True,train,
gaia-v3-10084,10084,login_failure,mobservice2,mobservice2,WARNING,1626850632903,1626850643903,11.0,gaia-v3-20260913,True,train,
gaia-v3-10085,10085,login_failure,mobservice2,mobservice2,WARNING,1626850742723,1626850753723,11.0,gaia-v3-20260913,True,train,
gaia-v3-10086,10086,login_failure,mobservice2,mobservice2,WARNING,1626850940333,1626850951333,11.0,gaia-v3-20260913,True,train,
gaia-v3-10489,10489,memory_anomalies,logservice2,logservice2,WARNING,1626851015533,1626851615533,600.0,gaia-v3-20260913,True,train,
gaia-v3-10378,10378,login_failure,mobservice1,mobservice1,WARNING,1626851125685,1626851136685,11.0,gaia-v3-20260913,True,train,
gaia-v3-10379,10379,login_failure,mobservice1,mobservice1,WARNING,1626851169958,1626851180958,11.0,gaia-v3-20260913,True,train,
gaia-v3-10380,10380,login_failure,mobservice1,mobservice1,WARNING,1626851831716,1626851842716,11.0,gaia-v3-20260913,True,train,
gaia-v3-10087,10087,login_failure,mobservice2,mobservice2,WARNING,1626851873412,1626851884412,11.0,gaia-v3-20260913,True,train,
gaia-v3-10088,10088,login_failure,mobservice2,mobservice2,WARNING,1626851917886,1626851928886,11.0,gaia-v3-20260913,True,train,
gaia-v3-10381,10381,login_failure,mobservice1,mobservice1,WARNING,1626851941132,1626851952132,11.0,gaia-v3-20260913,True,train,
gaia-v3-10089,10089,login_failure,mobservice2,mobservice2,WARNING,1626851959821,1626851970821,11.0,gaia-v3-20260913,True,train,
gaia-v3-09905,9905,memory_anomalies,webservice1,webservice1,WARNING,1626852010087,1626852610087,600.0,gaia-v3-20260913,True,train,
gaia-v3-10090,10090,login_failure,mobservice2,mobservice2,WARNING,1626852084281,1626852095281,11.0,gaia-v3-20260913,True,train,
gaia-v3-10091,10091,login_failure,mobservice2,mobservice2,WARNING,1626852213621,1626852224621,11.0,gaia-v3-20260913,True,train,
gaia-v3-10382,10382,login_failure,mobservice1,mobservice1,WARNING,1626852265251,1626852276251,11.0,gaia-v3-20260913,True,train,
gaia-v3-10092,10092,login_failure,mobservice2,mobservice2,WARNING,1626852534673,1626852545673,11.0,gaia-v3-20260913,True,train,
gaia-v3-10093,10093,login_failure,mobservice2,mobservice2,WARNING,1626852586045,1626852597045,11.0,gaia-v3-20260913,True,train,
gaia-v3-10094,10094,login_failure,mobservice2,mobservice2,WARNING,1626852714604,1626852725604,11.0,gaia-v3-20260913,True,train,
gaia-v3-10383,10383,login_failure,mobservice1,mobservice1,WARNING,1626852762971,1626852773971,11.0,gaia-v3-20260913,True,train,
gaia-v3-10384,10384,login_failure,mobservice1,mobservice1,WARNING,1626852860547,1626852871547,11.0,gaia-v3-20260913,True,train,
gaia-v3-10095,10095,login_failure,mobservice2,mobservice2,WARNING,1626853626840,1626853637840,11.0,gaia-v3-20260913,True,train,
gaia-v3-10385,10385,login_failure,mobservice1,mobservice1,WARNING,1626853744082,1626853755082,11.0,gaia-v3-20260913,True,train,
gaia-v3-10386,10386,login_failure,mobservice1,mobservice1,WARNING,1626853777900,1626853788900,11.0,gaia-v3-20260913,True,train,
gaia-v3-10096,10096,login_failure,mobservice2,mobservice2,WARNING,1626853866742,1626853877742,11.0,gaia-v3-20260913,True,train,
gaia-v3-10097,10097,login_failure,mobservice2,mobservice2,WARNING,1626853932570,1626853943570,11.0,gaia-v3-20260913,True,train,
gaia-v3-10098,10098,login_failure,mobservice2,mobservice2,WARNING,1626853957696,1626853968696,11.0,gaia-v3-20260913,True,train,
gaia-v3-10099,10099,login_failure,mobservice2,mobservice2,WARNING,1626854186163,1626854197163,11.0,gaia-v3-20260913,True,train,
gaia-v3-10387,10387,login_failure,mobservice1,mobservice1,WARNING,1626854383801,1626854394801,11.0,gaia-v3-20260913,True,train,
gaia-v3-09898,9898,file_moving,webservice2,webservice2,WARNING,1626854400362,1626855000362,600.0,gaia-v3-20260913,True,train,
gaia-v3-09912,9912,access_permission_denied,dbservice2,dbservice2,WARNING,1626854400863,1626858000863,3600.0,gaia-v3-20260913,True,train,
gaia-v3-10100,10100,login_failure,mobservice2,mobservice2,WARNING,1626854577859,1626854588859,11.0,gaia-v3-20260913,True,train,
gaia-v3-10388,10388,login_failure,mobservice1,mobservice1,WARNING,1626854686159,1626854697159,11.0,gaia-v3-20260913,True,train,
gaia-v3-10101,10101,login_failure,mobservice2,mobservice2,WARNING,1626854697683,1626854708683,11.0,gaia-v3-20260913,True,train,
gaia-v3-10389,10389,login_failure,mobservice1,mobservice1,WARNING,1626854824072,1626854835072,11.0,gaia-v3-20260913,True,train,
gaia-v3-10102,10102,login_failure,mobservice2,mobservice2,WARNING,1626855037220,1626855048220,11.0,gaia-v3-20260913,True,train,
gaia-v3-10103,10103,login_failure,mobservice2,mobservice2,WARNING,1626855069906,1626855080906,11.0,gaia-v3-20260913,True,train,
gaia-v3-10104,10104,login_failure,mobservice2,mobservice2,WARNING,1626855117932,1626855128932,11.0,gaia-v3-20260913,True,train,
gaia-v3-10105,10105,login_failure,mobservice2,mobservice2,WARNING,1626855236876,1626855247876,11.0,gaia-v3-20260913,True,train,
gaia-v3-10106,10106,login_failure,mobservice2,mobservice2,WARNING,1626855251717,1626855262717,11.0,gaia-v3-20260913,True,train,
gaia-v3-10107,10107,login_failure,mobservice2,mobservice2,WARNING,1626855303624,1626855314624,11.0,gaia-v3-20260913,True,train,
gaia-v3-10390,10390,login_failure,mobservice1,mobservice1,WARNING,1626855363207,1626855374207,11.0,gaia-v3-20260913,True,train,
gaia-v3-10108,10108,login_failure,mobservice2,mobservice2,WARNING,1626855385228,1626855396228,11.0,gaia-v3-20260913,True,train,
gaia-v3-10109,10109,login_failure,mobservice2,mobservice2,WARNING,1626855549668,1626855560668,11.0,gaia-v3-20260913,True,train,
gaia-v3-10110,10110,login_failure,mobservice2,mobservice2,WARNING,1626855857313,1626855868313,11.0,gaia-v3-20260913,True,train,
gaia-v3-10391,10391,login_failure,mobservice1,mobservice1,WARNING,1626855882420,1626855893420,11.0,gaia-v3-20260913,True,train,
gaia-v3-10111,10111,login_failure,mobservice2,mobservice2,WARNING,1626856327293,1626856338293,11.0,gaia-v3-20260913,True,train,
gaia-v3-10112,10112,login_failure,mobservice2,mobservice2,WARNING,1626856408390,1626856419390,11.0,gaia-v3-20260913,True,train,
gaia-v3-10113,10113,login_failure,mobservice2,mobservice2,WARNING,1626856659576,1626856670576,11.0,gaia-v3-20260913,True,train,
gaia-v3-10392,10392,login_failure,mobservice1,mobservice1,WARNING,1626856684833,1626856695833,11.0,gaia-v3-20260913,True,train,
gaia-v3-10114,10114,login_failure,mobservice2,mobservice2,WARNING,1626856742036,1626856753036,11.0,gaia-v3-20260913,True,train,
gaia-v3-10115,10115,login_failure,mobservice2,mobservice2,WARNING,1626857119874,1626857130874,11.0,gaia-v3-20260913,True,train,
gaia-v3-10116,10116,login_failure,mobservice2,mobservice2,WARNING,1626857300653,1626857311653,11.0,gaia-v3-20260913,True,train,
gaia-v3-10393,10393,login_failure,mobservice1,mobservice1,WARNING,1626857311490,1626857322490,11.0,gaia-v3-20260913,True,train,
gaia-v3-09913,9913,memory_anomalies,dbservice2,dbservice2,WARNING,1626857482973,1626858082973,600.0,gaia-v3-20260913,True,train,
gaia-v3-10117,10117,login_failure,mobservice2,mobservice2,WARNING,1626857562121,1626857573121,11.0,gaia-v3-20260913,True,train,
gaia-v3-10118,10118,login_failure,mobservice2,mobservice2,WARNING,1626857650622,1626857661622,11.0,gaia-v3-20260913,True,train,
gaia-v3-10119,10119,login_failure,mobservice2,mobservice2,WARNING,1626857908682,1626857919682,11.0,gaia-v3-20260913,True,train,
gaia-v3-10120,10120,login_failure,mobservice2,mobservice2,WARNING,1626857992116,1626858003116,11.0,gaia-v3-20260913,True,train,
gaia-v3-10394,10394,login_failure,mobservice1,mobservice1,WARNING,1626858168334,1626858179334,11.0,gaia-v3-20260913,True,train,
gaia-v3-10395,10395,login_failure,mobservice1,mobservice1,WARNING,1626858255014,1626858266014,11.0,gaia-v3-20260913,True,train,
gaia-v3-10121,10121,login_failure,mobservice2,mobservice2,WARNING,1626858650478,1626858661478,11.0,gaia-v3-20260913,True,train,
gaia-v3-10396,10396,login_failure,mobservice1,mobservice1,WARNING,1626858759798,1626858770798,11.0,gaia-v3-20260913,True,train,
gaia-v3-10397,10397,login_failure,mobservice1,mobservice1,WARNING,1626858849812,1626858860812,11.0,gaia-v3-20260913,True,train,
gaia-v3-09906,9906,memory_anomalies,webservice1,webservice1,WARNING,1626859265849,1626859865849,600.0,gaia-v3-20260913,True,train,
gaia-v3-10122,10122,login_failure,mobservice2,mobservice2,WARNING,1626859492738,1626859503738,11.0,gaia-v3-20260913,True,train,
gaia-v3-10123,10123,login_failure,mobservice2,mobservice2,WARNING,1626859501091,1626859512091,11.0,gaia-v3-20260913,True,train,
gaia-v3-10398,10398,login_failure,mobservice1,mobservice1,WARNING,1626859587589,1626859598589,11.0,gaia-v3-20260913,True,train,
gaia-v3-10124,10124,login_failure,mobservice2,mobservice2,WARNING,1626859904252,1626859915252,11.0,gaia-v3-20260913,True,train,
gaia-v3-10399,10399,login_failure,mobservice1,mobservice1,WARNING,1626859942789,1626859953789,11.0,gaia-v3-20260913,True,train,
gaia-v3-10125,10125,login_failure,mobservice2,mobservice2,WARNING,1626859993063,1626860004063,11.0,gaia-v3-20260913,True,train,
gaia-v3-10126,10126,login_failure,mobservice2,mobservice2,WARNING,1626860130026,1626860141026,11.0,gaia-v3-20260913,True,train,
gaia-v3-10127,10127,login_failure,mobservice2,mobservice2,WARNING,1626860144330,1626860155330,11.0,gaia-v3-20260913,True,train,
gaia-v3-10128,10128,login_failure,mobservice2,mobservice2,WARNING,1626860155886,1626860166886,11.0,gaia-v3-20260913,True,train,
gaia-v3-10129,10129,login_failure,mobservice2,mobservice2,WARNING,1626860331454,1626860342454,11.0,gaia-v3-20260913,True,train,
gaia-v3-10400,10400,login_failure,mobservice1,mobservice1,WARNING,1626860443592,1626860454592,11.0,gaia-v3-20260913,True,train,
gaia-v3-10130,10130,login_failure,mobservice2,mobservice2,WARNING,1626860520505,1626860531505,11.0,gaia-v3-20260913,True,train,
gaia-v3-10131,10131,login_failure,mobservice2,mobservice2,WARNING,1626860544446,1626860555446,11.0,gaia-v3-20260913,True,train,
gaia-v3-10132,10132,login_failure,mobservice2,mobservice2,WARNING,1626860677481,1626860688481,11.0,gaia-v3-20260913,True,train,
gaia-v3-10133,10133,login_failure,mobservice2,mobservice2,WARNING,1626860876264,1626860887264,11.0,gaia-v3-20260913,True,train,
gaia-v3-10134,10134,login_failure,mobservice2,mobservice2,WARNING,1626860926682,1626860937682,11.0,gaia-v3-20260913,True,train,
gaia-v3-10135,10135,memory_anomalies,mobservice2,mobservice2,WARNING,1626860946081,1626861546081,600.0,gaia-v3-20260913,True,train,
gaia-v3-10401,10401,login_failure,mobservice1,mobservice1,WARNING,1626861106003,1626861117003,11.0,gaia-v3-20260913,True,train,
gaia-v3-10402,10402,login_failure,mobservice1,mobservice1,WARNING,1626861144014,1626861155014,11.0,gaia-v3-20260913,True,train,
gaia-v3-09914,9914,memory_anomalies,dbservice2,dbservice2,WARNING,1626861192549,1626861792549,600.0,gaia-v3-20260913,True,train,
gaia-v3-10403,10403,login_failure,mobservice1,mobservice1,WARNING,1626861221433,1626861232433,11.0,gaia-v3-20260913,True,train,
gaia-v3-10404,10404,login_failure,mobservice1,mobservice1,WARNING,1626861397578,1626861408578,11.0,gaia-v3-20260913,True,train,
gaia-v3-10405,10405,login_failure,mobservice1,mobservice1,WARNING,1626861564409,1626861575409,11.0,gaia-v3-20260913,True,train,
gaia-v3-10136,10136,login_failure,mobservice2,mobservice2,WARNING,1626861738099,1626861749099,11.0,gaia-v3-20260913,True,train,
gaia-v3-10137,10137,login_failure,mobservice2,mobservice2,WARNING,1626862041851,1626862052851,11.0,gaia-v3-20260913,True,train,
gaia-v3-10138,10138,login_failure,mobservice2,mobservice2,WARNING,1626862085182,1626862096182,11.0,gaia-v3-20260913,True,train,
gaia-v3-10139,10139,login_failure,mobservice2,mobservice2,WARNING,1626862180951,1626862191951,11.0,gaia-v3-20260913,True,train,
gaia-v3-10406,10406,login_failure,mobservice1,mobservice1,WARNING,1626862250207,1626862261207,11.0,gaia-v3-20260913,True,train,
gaia-v3-10407,10407,login_failure,mobservice1,mobservice1,WARNING,1626862314989,1626862325989,11.0,gaia-v3-20260913,True,train,
gaia-v3-10408,10408,login_failure,mobservice1,mobservice1,WARNING,1626862521115,1626862532115,11.0,gaia-v3-20260913,True,train,
gaia-v3-10140,10140,login_failure,mobservice2,mobservice2,WARNING,1626862894349,1626862905349,11.0,gaia-v3-20260913,True,train,
gaia-v3-10409,10409,login_failure,mobservice1,mobservice1,WARNING,1626863227832,1626863238832,11.0,gaia-v3-20260913,True,train,
gaia-v3-10410,10410,login_failure,mobservice1,mobservice1,WARNING,1626863249411,1626863260411,11.0,gaia-v3-20260913,True,train,
gaia-v3-10141,10141,login_failure,mobservice2,mobservice2,WARNING,1626863589798,1626863600798,11.0,gaia-v3-20260913,True,train,
gaia-v3-10142,10142,login_failure,mobservice2,mobservice2,WARNING,1626863616016,1626863627016,11.0,gaia-v3-20260913,True,train,
gaia-v3-10411,10411,login_failure,mobservice1,mobservice1,WARNING,1626863726516,1626863737516,11.0,gaia-v3-20260913,True,train,
gaia-v3-10412,10412,login_failure,mobservice1,mobservice1,WARNING,1626864106675,1626864117675,11.0,gaia-v3-20260913,True,train,
gaia-v3-10413,10413,login_failure,mobservice1,mobservice1,WARNING,1626864123331,1626864134331,11.0,gaia-v3-20260913,True,train,
gaia-v3-10143,10143,login_failure,mobservice2,mobservice2,WARNING,1626864289185,1626864300185,11.0,gaia-v3-20260913,True,train,
gaia-v3-10414,10414,login_failure,mobservice1,mobservice1,WARNING,1626864521916,1626864532916,11.0,gaia-v3-20260913,True,train,
gaia-v3-10144,10144,login_failure,mobservice2,mobservice2,WARNING,1626864540572,1626864551572,11.0,gaia-v3-20260913,True,train,
gaia-v3-10415,10415,login_failure,mobservice1,mobservice1,WARNING,1626864564274,1626864575274,11.0,gaia-v3-20260913,True,train,
gaia-v3-10416,10416,login_failure,mobservice1,mobservice1,WARNING,1626864587277,1626864598277,11.0,gaia-v3-20260913,True,train,
gaia-v3-10417,10417,login_failure,mobservice1,mobservice1,WARNING,1626864695144,1626864706144,11.0,gaia-v3-20260913,True,train,
gaia-v3-10145,10145,login_failure,mobservice2,mobservice2,WARNING,1626865088277,1626865099277,11.0,gaia-v3-20260913,True,train,
gaia-v3-10146,10146,login_failure,mobservice2,mobservice2,WARNING,1626865098472,1626865109472,11.0,gaia-v3-20260913,True,train,
gaia-v3-10418,10418,login_failure,mobservice1,mobservice1,WARNING,1626865126555,1626865137555,11.0,gaia-v3-20260913,True,train,
gaia-v3-10419,10419,login_failure,mobservice1,mobservice1,WARNING,1626865132408,1626865143408,11.0,gaia-v3-20260913,True,train,
gaia-v3-10147,10147,login_failure,mobservice2,mobservice2,WARNING,1626865338105,1626865349105,11.0,gaia-v3-20260913,True,train,
gaia-v3-10420,10420,login_failure,mobservice1,mobservice1,WARNING,1626865619824,1626865630824,11.0,gaia-v3-20260913,True,train,
gaia-v3-10148,10148,login_failure,mobservice2,mobservice2,WARNING,1626865927181,1626865938181,11.0,gaia-v3-20260913,True,train,
gaia-v3-10149,10149,login_failure,mobservice2,mobservice2,WARNING,1626866118952,1626866129952,11.0,gaia-v3-20260913,True,train,
gaia-v3-10150,10150,login_failure,mobservice2,mobservice2,WARNING,1626866471834,1626866482834,11.0,gaia-v3-20260913,True,train,
gaia-v3-10151,10151,login_failure,mobservice2,mobservice2,WARNING,1626866546909,1626866557909,11.0,gaia-v3-20260913,True,train,
gaia-v3-10421,10421,login_failure,mobservice1,mobservice1,WARNING,1626866626212,1626866637212,11.0,gaia-v3-20260913,True,train,
gaia-v3-10152,10152,login_failure,mobservice2,mobservice2,WARNING,1626866784126,1626866795126,11.0,gaia-v3-20260913,True,train,
gaia-v3-10153,10153,login_failure,mobservice2,mobservice2,WARNING,1626866993851,1626867004851,11.0,gaia-v3-20260913,True,train,
gaia-v3-10422,10422,login_failure,mobservice1,mobservice1,WARNING,1626867151583,1626867162583,11.0,gaia-v3-20260913,True,train,
gaia-v3-10423,10423,login_failure,mobservice1,mobservice1,WARNING,1626867191187,1626867202187,11.0,gaia-v3-20260913,True,train,
gaia-v3-10154,10154,login_failure,mobservice2,mobservice2,WARNING,1626867405837,1626867416837,11.0,gaia-v3-20260913,True,train,
gaia-v3-10155,10155,login_failure,mobservice2,mobservice2,WARNING,1626867525440,1626867536440,11.0,gaia-v3-20260913,True,train,
gaia-v3-10425,10425,memory_anomalies,mobservice1,mobservice1,WARNING,1626867668887,1626868268887,600.0,gaia-v3-20260913,True,train,
gaia-v3-10424,10424,login_failure,mobservice1,mobservice1,WARNING,1626868176525,1626868187525,11.0,gaia-v3-20260913,True,train,
gaia-v3-10156,10156,login_failure,mobservice2,mobservice2,WARNING,1626868184081,1626868195081,11.0,gaia-v3-20260913,True,train,
gaia-v3-10157,10157,login_failure,mobservice2,mobservice2,WARNING,1626868337300,1626868348300,11.0,gaia-v3-20260913,True,train,
gaia-v3-10158,10158,login_failure,mobservice2,mobservice2,WARNING,1626868366215,1626868377215,11.0,gaia-v3-20260913,True,train,
gaia-v3-10159,10159,login_failure,mobservice2,mobservice2,WARNING,1626868557806,1626868568806,11.0,gaia-v3-20260913,True,train,
gaia-v3-10160,10160,login_failure,mobservice2,mobservice2,WARNING,1626868659876,1626868670876,11.0,gaia-v3-20260913,True,train,
gaia-v3-10426,10426,login_failure,mobservice1,mobservice1,WARNING,1626868820938,1626868831938,11.0,gaia-v3-20260913,True,train,
gaia-v3-10427,10427,login_failure,mobservice1,mobservice1,WARNING,1626869005323,1626869016323,11.0,gaia-v3-20260913,True,train,
gaia-v3-10428,10428,login_failure,mobservice1,mobservice1,WARNING,1626869029461,1626869040461,11.0,gaia-v3-20260913,True,train,
gaia-v3-10161,10161,login_failure,mobservice2,mobservice2,WARNING,1626869097834,1626869108834,11.0,gaia-v3-20260913,True,train,
gaia-v3-10429,10429,login_failure,mobservice1,mobservice1,WARNING,1626869153435,1626869164435,11.0,gaia-v3-20260913,True,train,
gaia-v3-10430,10430,login_failure,mobservice1,mobservice1,WARNING,1626869334682,1626869345682,11.0,gaia-v3-20260913,True,train,
gaia-v3-10162,10162,login_failure,mobservice2,mobservice2,WARNING,1626869406393,1626869417393,11.0,gaia-v3-20260913,True,train,
gaia-v3-10163,10163,login_failure,mobservice2,mobservice2,WARNING,1626869532870,1626869543870,11.0,gaia-v3-20260913,True,train,
gaia-v3-10164,10164,login_failure,mobservice2,mobservice2,WARNING,1626869649843,1626869660843,11.0,gaia-v3-20260913,True,train,
gaia-v3-10431,10431,login_failure,mobservice1,mobservice1,WARNING,1626869820277,1626869831277,11.0,gaia-v3-20260913,True,train,
gaia-v3-10432,10432,login_failure,mobservice1,mobservice1,WARNING,1626869857483,1626869868483,11.0,gaia-v3-20260913,True,train,
gaia-v3-10165,10165,login_failure,mobservice2,mobservice2,WARNING,1626870150555,1626870161555,11.0,gaia-v3-20260913,True,train,
gaia-v3-10166,10166,login_failure,mobservice2,mobservice2,WARNING,1626870336704,1626870347704,11.0,gaia-v3-20260913,True,train,
gaia-v3-10167,10167,login_failure,mobservice2,mobservice2,WARNING,1626870419990,1626870430990,11.0,gaia-v3-20260913,True,train,
gaia-v3-10433,10433,login_failure,mobservice1,mobservice1,WARNING,1626870528839,1626870539839,11.0,gaia-v3-20260913,True,train,
gaia-v3-10168,10168,login_failure,mobservice2,mobservice2,WARNING,1626870642569,1626870653569,11.0,gaia-v3-20260913,True,train,
gaia-v3-10169,10169,login_failure,mobservice2,mobservice2,WARNING,1626870654055,1626870665055,11.0,gaia-v3-20260913,True,train,
gaia-v3-10170,10170,login_failure,mobservice2,mobservice2,WARNING,1626870796299,1626870807299,11.0,gaia-v3-20260913,True,train,
gaia-v3-10171,10171,login_failure,mobservice2,mobservice2,WARNING,1626871422330,1626871433330,11.0,gaia-v3-20260913,True,train,
gaia-v3-10434,10434,login_failure,mobservice1,mobservice1,WARNING,1626872089976,1626872100976,11.0,gaia-v3-20260913,True,train,
gaia-v3-10172,10172,login_failure,mobservice2,mobservice2,WARNING,1626872243029,1626872254029,11.0,gaia-v3-20260913,True,train,
gaia-v3-10435,10435,login_failure,mobservice1,mobservice1,WARNING,1626872434559,1626872445559,11.0,gaia-v3-20260913,True,train,
gaia-v3-10436,10436,login_failure,mobservice1,mobservice1,WARNING,1626872464269,1626872475269,11.0,gaia-v3-20260913,True,train,
gaia-v3-10173,10173,login_failure,mobservice2,mobservice2,WARNING,1626872553561,1626872564561,11.0,gaia-v3-20260913,True,train,
gaia-v3-10174,10174,login_failure,mobservice2,mobservice2,WARNING,1626872650554,1626872661554,11.0,gaia-v3-20260913,True,train,
gaia-v3-10175,10175,login_failure,mobservice2,mobservice2,WARNING,1626872829111,1626872840111,11.0,gaia-v3-20260913,True,train,
gaia-v3-10437,10437,login_failure,mobservice1,mobservice1,WARNING,1626873197573,1626873208573,11.0,gaia-v3-20260913,True,train,
gaia-v3-10176,10176,login_failure,mobservice2,mobservice2,WARNING,1626873348799,1626873359799,11.0,gaia-v3-20260913,True,train,
gaia-v3-10438,10438,login_failure,mobservice1,mobservice1,WARNING,1626873455845,1626873466845,11.0,gaia-v3-20260913,True,train,
gaia-v3-10177,10177,login_failure,mobservice2,mobservice2,WARNING,1626873504079,1626873515079,11.0,gaia-v3-20260913,True,train,
gaia-v3-10439,10439,login_failure,mobservice1,mobservice1,WARNING,1626873695731,1626873706731,11.0,gaia-v3-20260913,True,train,
gaia-v3-10440,10440,login_failure,mobservice1,mobservice1,WARNING,1626873876894,1626873887894,11.0,gaia-v3-20260913,True,train,
gaia-v3-10441,10441,login_failure,mobservice1,mobservice1,WARNING,1626873887816,1626873898816,11.0,gaia-v3-20260913,True,train,
gaia-v3-10178,10178,login_failure,mobservice2,mobservice2,WARNING,1626874075348,1626874086348,11.0,gaia-v3-20260913,True,train,
gaia-v3-10442,10442,login_failure,mobservice1,mobservice1,WARNING,1626874524258,1626874535258,11.0,gaia-v3-20260913,True,train,
gaia-v3-10443,10443,login_failure,mobservice1,mobservice1,WARNING,1626874807995,1626874818995,11.0,gaia-v3-20260913,True,train,
gaia-v3-10179,10179,login_failure,mobservice2,mobservice2,WARNING,1626874841592,1626874852592,11.0,gaia-v3-20260913,True,train,
gaia-v3-10180,10180,login_failure,mobservice2,mobservice2,WARNING,1626875010732,1626875021732,11.0,gaia-v3-20260913,True,train,
gaia-v3-10444,10444,login_failure,mobservice1,mobservice1,WARNING,1626875221755,1626875232755,11.0,gaia-v3-20260913,True,train,
gaia-v3-10181,10181,login_failure,mobservice2,mobservice2,WARNING,1626875387306,1626875398306,11.0,gaia-v3-20260913,True,train,
gaia-v3-10445,10445,login_failure,mobservice1,mobservice1,WARNING,1626875460384,1626875471384,11.0,gaia-v3-20260913,True,train,
gaia-v3-10182,10182,login_failure,mobservice2,mobservice2,WARNING,1626875495641,1626875506641,11.0,gaia-v3-20260913,True,train,
gaia-v3-10183,10183,login_failure,mobservice2,mobservice2,WARNING,1626875717962,1626875728962,11.0,gaia-v3-20260913,True,train,
gaia-v3-10184,10184,login_failure,mobservice2,mobservice2,WARNING,1626875739694,1626875750694,11.0,gaia-v3-20260913,True,train,
gaia-v3-10185,10185,login_failure,mobservice2,mobservice2,WARNING,1626875804741,1626875815741,11.0,gaia-v3-20260913,True,train,
